,loss,accuracy,mean_iou,val_loss,val_accuracy,val_mean_iou
0,1.7541766166687012,0.6418843269348145,0.1000184565782547,2.1937360763549805,0.3947075605392456,0.04336810111999512
1,1.068297266960144,0.9391217231750488,0.2176070660352707,10.445574760437012,0.1707560271024704,0.02223784476518631
2,0.8678861260414124,0.9512656927108765,0.4850332736968994,8.057173728942871,0.1697998046875,0.04089445620775223
3,0.7248685359954834,0.9581030011177063,0.7697450518608093,8.49721908569336,0.1548529714345932,0.06211445480585098
4,0.6234329342842102,0.9642047882080078,0.8417720794677734,3.9447622299194336,0.2077433317899704,0.10473407059907913
5,0.5645248293876648,0.9641320109367371,0.8450234532356262,2.613394021987915,0.3432685136795044,0.11946059763431549
6,0.5125381350517273,0.9663058519363403,0.8466979265213013,1.3618412017822266,0.818115234375,0.21605926752090454
7,0.4690677225589752,0.9699000120162964,0.8704289197921753,1.1459438800811768,0.8813747763633728,0.40732449293136597
8,0.4288693070411682,0.9725931286811829,0.8557929992675781,0.7704870104789734,0.9421250820159912,0.7625733613967896
9,0.41284283995628357,0.9708738327026367,0.8652835488319397,0.8083499670028687,0.9470757246017456,0.4423178732395172
10,0.3810747265815735,0.9745510816574097,0.8791881799697876,1.9283021688461304,0.6454196572303772,0.2890275716781616
11,0.35408490896224976,0.974102795124054,0.8833613991737366,4.839905261993408,0.4273546040058136,0.08642948418855667
12,0.339815229177475,0.9721072912216187,0.8700777292251587,9.525735855102539,0.29541015625,0.05130036920309067
13,0.2984813451766968,0.9782842397689819,0.894324004650116,9.716181755065918,0.2839626669883728,0.04494115710258484
14,0.28467315435409546,0.9788084030151367,0.9051188826560974,0.953765869140625,0.8444620966911316,0.2480413317680359
15,0.27474650740623474,0.9781749248504639,0.9035405516624451,0.4444647431373596,0.9235568642616272,0.6252526044845581
16,0.2610498070716858,0.9778645634651184,0.8934381604194641,0.6510595679283142,0.8437025547027588,0.47986406087875366
17,0.23435871303081512,0.9814397692680359,0.9137064218521118,0.3910973370075226,0.9364827275276184,0.8059341907501221
18,0.22091799974441528,0.9818163514137268,0.9107297658920288,0.32402336597442627,0.9515787959098816,0.8917739987373352
19,0.20622655749320984,0.9830973744392395,0.9147915244102478,0.47519466280937195,0.8951212763786316,0.5905330181121826
20,0.2059108465909958,0.9798784255981445,0.9041443467140198,0.288652241230011,0.9552815556526184,0.9212194681167603
21,0.18664608895778656,0.9836435914039612,0.9215213060379028,0.23987245559692383,0.9638943076133728,0.9211634397506714
22,0.17465507984161377,0.984439492225647,0.9134401082992554,0.3975471258163452,0.9190537929534912,0.6114919185638428
23,0.19389595091342926,0.9754838943481445,0.8858848810195923,0.47712230682373047,0.8687065839767456,0.6579583287239075
24,0.17528918385505676,0.9820052981376648,0.9172763824462891,0.2446666806936264,0.9605984091758728,0.9210360050201416
