,loss,accuracy,mean_iou,val_loss,val_accuracy,val_mean_iou
0,2.9824867248535156,0.8437595367431641,0.6166896224021912,4.518383026123047,0.20162856578826904,0.11008863896131516
1,0.474404513835907,0.9033894538879395,0.6592546701431274,1.2437753677368164,0.8766023516654968,0.4375047981739044
2,0.24687647819519043,0.924087643623352,0.713018000125885,0.5373325347900391,0.8750436902046204,0.43693971633911133
3,0.23609085381031036,0.9102475643157959,0.6697408556938171,0.3969212472438812,0.8754662275314331,0.4372352063655853
4,0.17702296376228333,0.932540237903595,0.7371582984924316,0.3898448944091797,0.8768418431282043,0.443109393119812
5,0.18643030524253845,0.9286823868751526,0.7333815097808838,0.37602266669273376,0.8763918876647949,0.43807607889175415
6,0.15992626547813416,0.9381359815597534,0.7699334025382996,0.3656783699989319,0.8763801455497742,0.43741580843925476
7,0.16204087436199188,0.9366981387138367,0.7670360207557678,0.3990919589996338,0.8765901327133179,0.43753576278686523
8,0.15556693077087402,0.9370086789131165,0.7661311030387878,0.4097177982330322,0.8765907883644104,0.43749943375587463
9,0.14189594984054565,0.9457518458366394,0.7919480800628662,0.39804044365882874,0.87662672996521,0.43751662969589233
10,0.1374942511320114,0.9455099105834961,0.7934601306915283,0.3878871202468872,0.8766229152679443,0.4375147819519043
11,0.15999460220336914,0.9338375926017761,0.7512962222099304,0.3847561776638031,0.8766380548477173,0.43752211332321167
12,0.13279031217098236,0.9471978545188904,0.8020629286766052,0.4120334982872009,0.8766388297080994,0.4375224709510803
13,0.11378967761993408,0.9535750150680542,0.8138743042945862,0.48997727036476135,0.8766401410102844,0.43752312660217285
14,0.11597540974617004,0.9542183876037598,0.8180644512176514,0.47775858640670776,0.8766403198242188,0.4375232458114624
15,0.1346234530210495,0.949481725692749,0.805164635181427,0.47294408082962036,0.8766403198242188,0.4375232458114624
16,0.10849050432443619,0.9544343948364258,0.8225509524345398,0.486076682806015,0.8766403794288635,0.4375232458114624
17,0.12580375373363495,0.9513801336288452,0.8125262260437012,0.4926002621650696,0.8766406774520874,0.43752336502075195
18,0.1255842000246048,0.9506710767745972,0.8023937344551086,0.5012988448143005,0.8766404986381531,0.4375233054161072
19,0.11115001887083054,0.9558013677597046,0.8286740779876709,0.49753016233444214,0.8766404986381531,0.4375233054161072
20,0.10189918428659439,0.9580243825912476,0.8316049575805664,0.4830411374568939,0.876640796661377,0.43752342462539673
21,0.09909068048000336,0.9619553685188293,0.8395897746086121,0.5354660153388977,0.8766409754753113,0.4375235438346863
